cluster_label,island,log_cesspool_density,log_dist_cesspool,log_dist_stream_mouth,log_discharge_cfs,pct_impervious,pct_agriculture,mean_slope_deg,log_ksat,log_dist_outfall,mean_gwetroot,log_cattle_km2
Storm runoff,Maui,1.8034089325212008,7.20800800860777,8.471580944047064,6.306968477292998,0.13595305383205414,0.4264885485172272,8.111989974975586,4.532599493153256,4.9818139269516815,0.7621052631578947,4.0447999596148
Marine background,Maui,0.9270580918013038,6.04381977744191,6.879013731591792,2.5792388344043484,0.056509919464588165,0.678783655166626,3.7008700370788574,2.0498410698570333,5.9255922269877175,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.5231184827379162,5.207845463383961,7.026816961399214,3.5520985479029457,0.16329514980316162,0.0015597434248775244,17.596988677978516,1.9563318444615498,6.181155557385457,0.7621052631578947,4.0447999596148
Marine background,Maui,0.5231184827379162,5.645446897643238,7.194334079013308,3.5520985479029457,0.16329514980316162,0.0015597434248775244,17.596988677978516,1.9563318444615498,5.751948875537522,0.7621052631578947,4.0447999596148
Marine background,Maui,0.14643867476456884,8.026006782902595,6.380789593998929,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,5.995172981137273,0.7621052631578947,4.0447999596148
Storm runoff,Maui,1.8034089325212008,7.605093664160551,8.335380364615554,6.306968477292998,0.13595305383205414,0.4264885485172272,8.111989974975586,4.532599493153256,4.029584239204721,0.7621052631578947,4.0447999596148
Storm runoff,Maui,1.8034089325212008,7.01211529430638,8.460888179419026,6.306968477292998,0.13595305383205414,0.4264885485172272,8.111989974975586,4.532599493153256,5.710996516224065,0.7621052631578947,4.0447999596148
Marine background,Maui,1.5847291059107151,7.669915330829037,5.632080571089154,2.4050941787658666,0.036223169416189194,0.3485491070896387,11.473700523376465,3.367295829986474,7.108270555313859,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.5495852092829008,6.09964607995251,6.3746339338706575,2.4050941787658666,0.01048337109386921,0.004998667165637016,24.607067108154297,0.19885085776803976,6.379039844156646,0.7621052631578947,4.0447999596148
Storm runoff,Moloka'i,0.772649314583202,5.740114403903592,5.141826077308672,0.8955436587293658,0.00625273771584034,0.001969771576113999,16.843708038330078,2.9826470339852036,9.59717717339814,0.38315789473684214,4.0447999596148
Freshwater plume,Moloka'i,0.834802638737546,4.648229675448539,4.782809971767813,4.221000897210178,0.00878598727285862,0,10.608473777770996,3.0058476072852525,7.9415479510255995,0.38315789473684214,4.0447999596148
Storm runoff,Maui,0.14643867476456884,6.5613135113234335,0.4551774010611246,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,6.1134383237186665,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.14643867476456884,6.935273165018876,4.782996251203065,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,6.647482288910256,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.14643867476456884,6.129050210060545,5.52064408215546,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,5.311948640078495,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.5495852092829008,4.51085950651685,5.669668661339765,2.4050941787658666,0.01048337109386921,0.004998667165637016,24.607067108154297,0.19885085776803976,5.24553502039583,0.7621052631578947,4.0447999596148
Storm runoff,Maui,0.5495852092829008,5.741399338227508,5.979060787224862,2.4050941787658666,0.01048337109386921,0.004998667165637016,24.607067108154297,0.19885085776803976,4.126221045247112,0.7621052631578947,4.0447999596148
Marine background,Maui,0.14643867476456884,8.092086443052784,6.000119275061846,2.4050941787658666,0.00942244566977024,0.014937569882022217,19.59808349609375,3.1780538303479458,6.414873048550619,0.7621052631578947,4.0447999596148
Storm runoff,Maui,0.5495852092829008,6.1465433675080625,6.443408424660985,2.4050941787658666,0.01048337109386921,0.004998667165637016,24.607067108154297,0.19885085776803976,6.44751232576345,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,0.7000070940056472,4.462453883786496,6.893998727097944,4.365438191188899,0.046647630631923676,0.0025663371197879314,13.055168151855469,2.9826470339852036,6.737460484801659,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,1.6511871814897232,6.562302840780143,4.907083415517547,3.5520985479029457,0.09855561703443527,0.2578757703304291,6.2193121910095215,2.667228206581955,3.678886140172797,0.7621052631578947,4.0447999596148
Freshwater plume,Maui,3.2298839675469737,6.514416350671813,3.7776218396871486,2.5792388344043484,0.067351795732975,0.31441986560821533,6.460170269012451,1.9563318444615498,6.44497076402447,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,1.0759579267258734,6.183323808382426,2.2556718789849937,2.4050941787658666,0.03128986805677414,0.5737554617226124,3.6888697147369385,2.470920407813258,3.1895320635288575,0.7621052631578947,4.0447999596148
Storm runoff,Maui,0.9270580918013038,5.120983351265121,7.372324448778072,2.5792388344043484,0.056509919464588165,0.678783655166626,3.7008700370788574,2.0498410698570333,5.58174049795685,0.7621052631578947,4.0447999596148
Marine background,Maui,1.6511871814897232,6.139453424821431,6.051748107639976,3.5520985479029457,0.09855561703443527,0.2578757703304291,6.2193121910095215,2.667228206581955,5.439241264030089,0.7621052631578947,4.0447999596148
Marine background,Maui,0.7000070940056472,4.454347296253507,6.755440457843128,4.365438191188899,0.046647630631923676,0.0025663371197879314,13.055168151855469,2.9826470339852036,6.819750229733812,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,2.75661844991255,4.788324729085938,6.772194145057522,4.365438191188899,0.12796686589717865,0.001779337297193706,6.269824028015137,1.578978703720431,5.646680835356143,0.7621052631578947,4.0447999596148
Nearshore enriched,Maui,2.75661844991255,5.498396978263695,6.242542069130706,4.365438191188899,0.12796686589717865,0.001779337297193706,6.269824028015137,1.578978703720431,4.477923465600663,0.7621052631578947,4.0447999596148
